nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0021|RAPPELTICKET|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0022|00|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0023|.|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0024|IMPRIME TVA|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0025|TIROIR|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0026|COUPON|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0027|UP|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0028|CHANGE|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0029|X|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0030|REFERENCE|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0031|REF./TIROIR|7|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0032|ANNULATION|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0033||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0034||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0035||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0036||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0037||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0038||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0039||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0040||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0041||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0042||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0043||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0044||0|0.00
